,currently.apparentTemperature,currently.cloudCover,currently.dewPoint,currently.humidity,currently.icon,currently.precipType,currently.pressure,currently.summary,currently.temperature,currently.time,currently.uvIndex,currently.visibility,currently.windBearing,currently.windSpeed,daily.data,latitude,longitude,offset,timezone
107,22.91,0.13,7.9,0.38,partly-cloudy-day,rain,1012.8,Partly Cloudy,22.91,1429369200,4.0,,270.0,18.34,"[{'time': 1429326000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429353028, 'sunsetTime': 1429393078, 'moonPhase': 0.01, 'dewPoint': 7.68, 'humidity': 0.62, 'pressure': 1010.64, 'windSpeed': 13.56, 'windBearing': 317, 'uvIndex': 4, 'uvIndexTime': 1429369200, 'temperatureMin': 8.71, 'temperatureMinTime': 1429347600, 'temperatureMax': 27.2, 'temperatureMaxTime': 1429380000, 'apparentTemperatureMin': 6.9, 'apparentTemperatureMinTime': 1429347600, 'apparentTemperatureMax': 27.2, 'apparentTemperatureMaxTime': 1429380000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
108,24.21,0.25,14.6,0.55,partly-cloudy-day,rain,1008.01,Partly Cloudy,24.21,1429455600,4.0,,270.0,16.56,"[{'time': 1429412400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429439475, 'sunsetTime': 1429479405, 'moonPhase': 0.05, 'dewPoint': 10.42, 'humidity': 0.61, 'pressure': 1007.43, 'windSpeed': 16.44, 'windBearing': 312, 'uvIndex': 4, 'uvIndexTime': 1429455600, 'temperatureMin': 12.21, 'temperatureMinTime': 1429423200, 'temperatureMax': 25.01, 'temperatureMaxTime': 1429466400, 'apparentTemperatureMin': 12.21, 'apparentTemperatureMinTime': 1429423200, 'apparentTemperatureMax': 25.01, 'apparentTemperatureMaxTime': 1429466400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
109,21.21,0.38,5.51,0.36,partly-cloudy-day,rain,1014.7,Partly Cloudy,21.21,1429542000,4.0,,161.0,16.56,"[{'time': 1429498800, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429525922, 'sunsetTime': 1429565734, 'moonPhase': 0.08, 'dewPoint': 6.4, 'humidity': 0.54, 'pressure': 1014.77, 'windSpeed': 11.35, 'windBearing': 199, 'uvIndex': 4, 'uvIndexTime': 1429542000, 'temperatureMin': 9.21, 'temperatureMinTime': 1429520400, 'temperatureMax': 22.61, 'temperatureMaxTime': 1429552800, 'apparentTemperatureMin': 8.2, 'apparentTemperatureMinTime': 1429520400, 'apparentTemperatureMax': 22.61, 'apparentTemperatureMaxTime': 1429552800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
110,19.41,0.13,5.8,0.41,partly-cloudy-day,rain,1021.12,Partly Cloudy,19.41,1429628400,4.0,,180.0,16.56,"[{'time': 1429585200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429612369, 'sunsetTime': 1429652063, 'moonPhase': 0.12, 'dewPoint': 6.7, 'humidity': 0.62, 'pressure': 1020.12, 'windSpeed': 9.68, 'windBearing': 192, 'uvIndex': 4, 'uvIndexTime': 1429628400, 'temperatureMin': 9.51, 'temperatureMinTime': 1429671600, 'temperatureMax': 21.01, 'temperatureMaxTime': 1429639200, 'apparentTemperatureMin': 8.66, 'apparentTemperatureMinTime': 1429606800, 'apparentTemperatureMax': 21.01, 'apparentTemperatureMaxTime': 1429639200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
111,21.21,,6.9,0.4,clear-day,rain,1022.48,Clear,21.21,1429714800,,,341.0,11.16,"[{'time': 1429671600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429698816, 'sunsetTime': 1429738393, 'moonPhase': 0.15, 'dewPoint': 6.1, 'humidity': 0.67, 'pressure': 1021.03, 'windSpeed': 6.16, 'windBearing': 32, 'uvIndex': 0, 'uvIndexTime': 1429736400, 'temperatureMin': 6.3, 'temperatureMinTime': 1429693200, 'temperatureMax': 23.21, 'temperatureMaxTime': 1429725600, 'apparentTemperatureMin': 5.43, 'apparentTemperatureMinTime': 1429693200, 'apparentTemperatureMax': 23.21, 'apparentTemperatureMaxTime': 1429725600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
112,23.7,,8.79,0.39,clear-day,rain,1019.49,Clear,23.7,1429801200,,,0.0,18.34,"[{'time': 1429758000, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429785264, 'sunsetTime': 1429824724, 'moonPhase': 0.19, 'dewPoint': 7.84, 'humidity': 0.66, 'pressure': 1018.65, 'windSpeed': 9.43, 'windBearing': 15, 'uvIndex': 0, 'uvIndexTime': 1429758000, 'temperatureMin': 7, 'temperatureMinTime': 1429779600, 'temperatureMax': 26.4, 'temperatureMaxTime': 1429812000, 'apparentTemperatureMin': 7, 'apparentTemperatureMinTime': 1429779600, 'apparentTemperatureMax': 26.4, 'apparentTemperatureMaxTime': 1429812000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
113,23.21,0.25,12.5,0.51,partly-cloudy-day,rain,1019.89,Partly Cloudy,23.21,1429887600,4.0,,270.0,14.78,"[{'time': 1429844400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429871711, 'sunsetTime': 1429911056, 'moonPhase': 0.22, 'dewPoint': 11.01, 'humidity': 0.72, 'pressure': 1018.71, 'windSpeed': 8.2, 'windBearing': 320, 'uvIndex': 4, 'uvIndexTime': 1429887600, 'temperatureMin': 9.41, 'temperatureMinTime': 1429866000, 'temperatureMax': 27.62, 'temperatureMaxTime': 1429898400, 'apparentTemperatureMin': 8.43, 'apparentTemperatureMinTime': 1429866000, 'apparentTemperatureMax': 27.9, 'apparentTemperatureMaxTime': 1429898400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
114,27.12,,14.9,0.48,clear-day,rain,1018.99,Clear,26.8,1429974000,,,320.0,27.71,"[{'time': 1429930800, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1429958159, 'sunsetTime': 1429997388, 'moonPhase': 0.25, 'dewPoint': 12.4, 'humidity': 0.69, 'pressure': 1017.66, 'windSpeed': 14.4, 'windBearing': 346, 'uvIndex': 0, 'uvIndexTime': 1429930800, 'temperatureMin': 13.61, 'temperatureMinTime': 1429952400, 'temperatureMax': 29.3, 'temperatureMaxTime': 1429984800, 'apparentTemperatureMin': 13.61, 'apparentTemperatureMinTime': 1429952400, 'apparentTemperatureMax': 29.3, 'apparentTemperatureMaxTime': 1429984800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
115,24.0,0.75,10.9,0.44,partly-cloudy-day,rain,1017.31,Mostly Cloudy,24.0,1430060400,3.0,,320.0,16.56,"[{'time': 1430017200, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1430044606, 'sunsetTime': 1430083722, 'moonPhase': 0.28, 'dewPoint': 11.57, 'humidity': 0.68, 'pressure': 1016.01, 'windSpeed': 14.2, 'windBearing': 7, 'uvIndex': 3, 'uvIndexTime': 1430060400, 'temperatureMin': 12.61, 'temperatureMinTime': 1430028000, 'temperatureMax': 27.8, 'temperatureMaxTime': 1430071200, 'apparentTemperatureMin': 12.61, 'apparentTemperatureMinTime': 1430028000, 'apparentTemperatureMax': 27.8, 'apparentTemperatureMaxTime': 1430071200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
116,24.21,0.5,12.9,0.49,partly-cloudy-day,rain,1017.49,Mostly Cloudy,24.21,1430146800,3.0,,110.0,11.16,"[{'time': 1430103600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1430131054, 'sunsetTime': 1430170057, 'moonPhase': 0.31, 'dewPoint': 12.61, 'humidity': 0.68, 'pressure': 1017.19, 'windSpeed': 11.6, 'windBearing': 101, 'cloudCover': 0.42, 'uvIndex': 3, 'uvIndexTime': 1430146800, 'temperatureMin': 13.41, 'temperatureMinTime': 1430125200, 'temperatureMax': 26.7, 'temperatureMaxTime': 1430157600, 'apparentTemperatureMin': 13.41, 'apparentTemperatureMinTime': 1430125200, 'apparentTemperatureMax': 26.7, 'apparentTemperatureMaxTime': 1430157600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
117,20.8,0.25,15.1,0.7,partly-cloudy-day,rain,1020.09,Partly Cloudy,20.8,1430233200,4.0,,90.0,22.34,"[{'time': 1430190000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1430217502, 'sunsetTime': 1430256393, 'moonPhase': 0.34, 'dewPoint': 14.42, 'humidity': 0.78, 'pressure': 1018.96, 'windSpeed': 19.97, 'windBearing': 95, 'cloudCover': 0.57, 'uvIndex': 4, 'uvIndexTime': 1430233200, 'temperatureMin': 15.21, 'temperatureMinTime': 1430211600, 'temperatureMax': 24.81, 'temperatureMaxTime': 1430244000, 'apparentTemperatureMin': 15.23, 'apparentTemperatureMinTime': 1430211600, 'apparentTemperatureMax': 24.81, 'apparentTemperatureMaxTime': 1430244000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
118,15.45,1.0,14.4,0.94,cloudy,rain,1016.88,Windy and Overcast,15.41,1430319600,3.0,,50.0,51.84,"[{'time': 1430276400, 'summary': 'Windy in the afternoon.', 'icon': 'cloudy', 'sunriseTime': 1430303949, 'sunsetTime': 1430342730, 'moonPhase': 0.37, 'dewPoint': 14.59, 'humidity': 0.92, 'pressure': 1016.95, 'windSpeed': 24.52, 'windBearing': 50, 'cloudCover': 0.94, 'uvIndex': 3, 'uvIndexTime': 1430319600, 'temperatureMin': 15.41, 'temperatureMinTime': 1430319600, 'temperatureMax': 16.81, 'temperatureMaxTime': 1430298000, 'apparentTemperatureMin': 15.45, 'apparentTemperatureMinTime': 1430319600, 'apparentTemperatureMax': 16.81, 'apparentTemperatureMaxTime': 1430298000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
119,18.63,1.0,16.6,0.89,cloudy,rain,1017.49,Overcast,18.41,1430406000,3.0,,0.0,16.56,"[{'time': 1430362800, 'summary': 'Overcast throughout the day.', 'icon': 'cloudy', 'sunriseTime': 1430390397, 'sunsetTime': 1430429068, 'moonPhase': 0.4, 'dewPoint': 16.03, 'humidity': 0.92, 'pressure': 1016.57, 'windSpeed': 10.32, 'windBearing': 53, 'cloudCover': 0.97, 'uvIndex': 3, 'uvIndexTime': 1430406000, 'temperatureMin': 15.21, 'temperatureMinTime': 1430373600, 'temperatureMax': 20.41, 'temperatureMaxTime': 1430416800, 'apparentTemperatureMin': 15.31, 'apparentTemperatureMinTime': 1430373600, 'apparentTemperatureMax': 20.68, 'apparentTemperatureMaxTime': 1430416800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
120,16.85,1.0,16.1,0.97,cloudy,rain,1014.02,Overcast,16.61,1430492400,3.0,,110.0,7.54,"[{'time': 1430449200, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1430476845, 'sunsetTime': 1430515407, 'moonPhase': 0.43, 'temperatureHigh': 18.2, 'temperatureHighTime': 1430503200, 'apparentTemperatureHigh': 18.44, 'apparentTemperatureHighTime': 1430503200, 'dewPoint': 15.9, 'humidity': 0.93, 'windSpeed': 21.08, 'windBearing': 68, 'cloudCover': 0.85, 'uvIndex': 3, 'uvIndexTime': 1430492400, 'temperatureMin': 15.91, 'temperatureMinTime': 1430535600, 'temperatureMax': 18.2, 'temperatureMaxTime': 1430503200, 'apparentTemperatureMin': 16, 'apparentTemperatureMinTime': 1430535600, 'apparentTemperatureMax': 18.44, 'apparentTemperatureMaxTime': 1430503200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
121,14.61,1.0,13.5,0.93,cloudy,rain,1005.4,Overcast,14.61,1430578800,3.0,,200.0,27.71,"[{'time': 1430535600, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1430563293, 'sunsetTime': 1430601747, 'moonPhase': 0.46, 'dewPoint': 10.48, 'humidity': 0.79, 'pressure': 1005.95, 'windSpeed': 27.4, 'windBearing': 259, 'uvIndex': 3, 'uvIndexTime': 1430578800, 'temperatureMin': 8.6, 'temperatureMinTime': 1430622000, 'temperatureMax': 17.41, 'temperatureMaxTime': 1430589600, 'apparentTemperatureMin': 6.24, 'apparentTemperatureMinTime': 1430622000, 'apparentTemperatureMax': 17.41, 'apparentTemperatureMaxTime': 1430589600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
122,,,,,clear-day,,,Clear,,1430665200,,,,,,-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
123,16.91,0.0,4.4,0.43,clear-day,rain,1016.6,Clear,16.91,1430751600,4.0,,270.0,12.95,"[{'time': 1430708400, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1430736188, 'sunsetTime': 1430774431, 'moonPhase': 0.53, 'dewPoint': 4.89, 'humidity': 0.71, 'pressure': 1015.82, 'windSpeed': 9.04, 'windBearing': 275, 'uvIndex': 4, 'uvIndexTime': 1430751600, 'temperatureMin': 4.2, 'temperatureMinTime': 1430730000, 'temperatureMax': 19.9, 'temperatureMaxTime': 1430762400, 'apparentTemperatureMin': 2.34, 'apparentTemperatureMinTime': 1430730000, 'apparentTemperatureMax': 19.9, 'apparentTemperatureMaxTime': 1430762400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
124,20.51,,6.6,0.4,clear-day,rain,1018.61,Clear,20.51,1430838000,,,320.0,12.95,"[{'time': 1430794800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1430822636, 'sunsetTime': 1430860775, 'moonPhase': 0.56, 'dewPoint': 5.94, 'humidity': 0.68, 'pressure': 1018, 'windSpeed': 8.59, 'windBearing': 354, 'uvIndex': 2, 'uvIndexTime': 1430848800, 'temperatureMin': 5.91, 'temperatureMinTime': 1430816400, 'temperatureMax': 22.42, 'temperatureMaxTime': 1430848800, 'apparentTemperatureMin': 4.98, 'apparentTemperatureMinTime': 1430816400, 'apparentTemperatureMax': 22.42, 'apparentTemperatureMaxTime': 1430848800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
125,13.21,0.25,7.1,0.67,partly-cloudy-day,rain,1027.09,Partly Cloudy,13.21,1430924400,3.0,,140.0,27.71,"[{'time': 1430881200, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1430909083, 'sunsetTime': 1430947120, 'moonPhase': 0.59, 'dewPoint': 5.97, 'humidity': 0.74, 'pressure': 1024.32, 'windSpeed': 15.64, 'windBearing': 139, 'uvIndex': 3, 'uvIndexTime': 1430924400, 'temperatureMin': 6.01, 'temperatureMinTime': 1430967600, 'temperatureMax': 15.61, 'temperatureMaxTime': 1430935200, 'apparentTemperatureMin': 5.09, 'apparentTemperatureMinTime': 1430967600, 'apparentTemperatureMax': 15.61, 'apparentTemperatureMaxTime': 1430935200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
126,12.41,0.25,3.0,0.53,partly-cloudy-day,rain,1025.42,Partly Cloudy,12.41,1431010800,3.0,,50.0,37.08,"[{'time': 1430967600, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1430995531, 'sunsetTime': 1431033466, 'moonPhase': 0.63, 'dewPoint': 2.46, 'humidity': 0.71, 'pressure': 1024.29, 'windSpeed': 16.44, 'windBearing': 50, 'uvIndex': 3, 'uvIndexTime': 1431010800, 'temperatureMin': 2.6, 'temperatureMinTime': 1430989200, 'temperatureMax': 15.21, 'temperatureMaxTime': 1431021600, 'apparentTemperatureMin': -0.45, 'apparentTemperatureMinTime': 1430989200, 'apparentTemperatureMax': 15.21, 'apparentTemperatureMaxTime': 1431021600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
127,18.01,0.13,7.19,0.49,partly-cloudy-day,rain,1018.99,Partly Cloudy,18.01,1431097200,3.0,,0.0,22.34,"[{'time': 1431054000, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431081978, 'sunsetTime': 1431119813, 'moonPhase': 0.66, 'dewPoint': 6.3, 'humidity': 0.73, 'pressure': 1018.22, 'windSpeed': 15.03, 'windBearing': 30, 'uvIndex': 3, 'uvIndexTime': 1431097200, 'temperatureMin': 5.6, 'temperatureMinTime': 1431075600, 'temperatureMax': 20.8, 'temperatureMaxTime': 1431108000, 'apparentTemperatureMin': 3.55, 'apparentTemperatureMinTime': 1431054000, 'apparentTemperatureMax': 20.8, 'apparentTemperatureMaxTime': 1431108000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
128,16.41,0.88,10.39,0.68,cloudy,rain,1017.1,Overcast,16.41,1431183600,3.0,,50.0,9.37,"[{'time': 1431140400, 'summary': 'Overcast throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1431168425, 'sunsetTime': 1431206162, 'moonPhase': 0.7, 'dewPoint': 9.08, 'humidity': 0.74, 'pressure': 1016.32, 'windSpeed': 9.87, 'windBearing': 72, 'cloudCover': 0.78, 'uvIndex': 3, 'uvIndexTime': 1431183600, 'temperatureMin': 9.01, 'temperatureMinTime': 1431151200, 'temperatureMax': 20.41, 'temperatureMaxTime': 1431194400, 'apparentTemperatureMin': 7.06, 'apparentTemperatureMinTime': 1431140400, 'apparentTemperatureMax': 20.41, 'apparentTemperatureMaxTime': 1431194400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
129,19.01,,7.8,0.48,clear-day,rain,1021.2,Clear,19.01,1431270000,,,90.0,12.95,"[{'time': 1431226800, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431254872, 'sunsetTime': 1431292512, 'moonPhase': 0.73, 'dewPoint': 9.34, 'humidity': 0.7, 'pressure': 1020.47, 'windSpeed': 8.44, 'windBearing': 137, 'uvIndex': 0, 'uvIndexTime': 1431259200, 'temperatureMin': 10.81, 'temperatureMinTime': 1431313200, 'temperatureMax': 21.71, 'temperatureMaxTime': 1431280800, 'apparentTemperatureMin': 10.81, 'apparentTemperatureMinTime': 1431313200, 'apparentTemperatureMax': 21.71, 'apparentTemperatureMaxTime': 1431280800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
130,13.51,1.0,11.8,0.89,cloudy,rain,1024.7,Overcast,13.51,1431356400,2.0,,50.0,20.54,"[{'time': 1431313200, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431341319, 'sunsetTime': 1431378863, 'moonPhase': 0.77, 'dewPoint': 10.2, 'humidity': 0.88, 'pressure': 1023.06, 'windSpeed': 14, 'windBearing': 62, 'uvIndex': 2, 'uvIndexTime': 1431356400, 'temperatureMin': 7.61, 'temperatureMinTime': 1431324000, 'temperatureMax': 17.21, 'temperatureMaxTime': 1431367200, 'apparentTemperatureMin': 6.32, 'apparentTemperatureMinTime': 1431324000, 'apparentTemperatureMax': 17.21, 'apparentTemperatureMaxTime': 1431367200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
131,18.41,0.88,13.0,0.71,cloudy,rain,1021.41,Overcast,18.41,1431442800,2.0,,20.0,33.47,"[{'time': 1431399600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431427766, 'sunsetTime': 1431465215, 'moonPhase': 0.81, 'dewPoint': 10.42, 'humidity': 0.82, 'pressure': 1021.05, 'windSpeed': 17.96, 'windBearing': 34, 'uvIndex': 2, 'uvIndexTime': 1431442800, 'temperatureMin': 8.42, 'temperatureMinTime': 1431410400, 'temperatureMax': 21.71, 'temperatureMaxTime': 1431453600, 'apparentTemperatureMin': 7.1, 'apparentTemperatureMinTime': 1431421200, 'apparentTemperatureMax': 21.71, 'apparentTemperatureMaxTime': 1431453600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
132,20.1,0.25,12.2,0.6,partly-cloudy-day,rain,1019.81,Partly Cloudy,20.1,1431529200,3.0,,0.0,25.9,"[{'time': 1431486000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431514213, 'sunsetTime': 1431551569, 'moonPhase': 0.84, 'dewPoint': 11.41, 'humidity': 0.79, 'pressure': 1018.98, 'windSpeed': 15.99, 'windBearing': 32, 'uvIndex': 3, 'uvIndexTime': 1431529200, 'temperatureMin': 11.7, 'temperatureMinTime': 1431507600, 'temperatureMax': 22.42, 'temperatureMaxTime': 1431540000, 'apparentTemperatureMin': 11.7, 'apparentTemperatureMinTime': 1431507600, 'apparentTemperatureMax': 22.42, 'apparentTemperatureMaxTime': 1431540000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
133,20.41,0.38,14.7,0.7,partly-cloudy-day,rain,1017.38,Partly Cloudy,20.41,1431615600,3.0,,0.0,14.78,"[{'time': 1431572400, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431600659, 'sunsetTime': 1431637924, 'moonPhase': 0.88, 'dewPoint': 11.94, 'humidity': 0.82, 'pressure': 1016.13, 'windSpeed': 12.56, 'windBearing': 20, 'uvIndex': 3, 'uvIndexTime': 1431615600, 'temperatureMin': 11.21, 'temperatureMinTime': 1431594000, 'temperatureMax': 23.21, 'temperatureMaxTime': 1431626400, 'apparentTemperatureMin': 11.21, 'apparentTemperatureMinTime': 1431594000, 'apparentTemperatureMax': 23.21, 'apparentTemperatureMaxTime': 1431626400}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
134,22.81,0.25,15.0,0.61,partly-cloudy-day,rain,1016.4,Partly Cloudy,22.81,1431702000,3.0,,341.0,18.34,"[{'time': 1431658800, 'summary': 'Partly cloudy throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431687105, 'sunsetTime': 1431724281, 'moonPhase': 0.92, 'dewPoint': 12.53, 'humidity': 0.81, 'pressure': 1015.09, 'windSpeed': 9.64, 'windBearing': 1, 'uvIndex': 3, 'uvIndexTime': 1431702000, 'temperatureMin': 10.4, 'temperatureMinTime': 1431680400, 'temperatureMax': 24.7, 'temperatureMaxTime': 1431712800, 'apparentTemperatureMin': 10.4, 'apparentTemperatureMinTime': 1431680400, 'apparentTemperatureMax': 24.7, 'apparentTemperatureMaxTime': 1431712800}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
135,23.89,,16.4,0.63,clear-day,rain,1016.71,Clear,23.8,1431788400,,,0.0,25.9,"[{'time': 1431745200, 'summary': 'Clear throughout the day.', 'icon': 'clear-day', 'sunriseTime': 1431773550, 'sunsetTime': 1431810639, 'moonPhase': 0.96, 'dewPoint': 14.79, 'humidity': 0.84, 'pressure': 1015.73, 'windSpeed': 17.68, 'windBearing': 15, 'uvIndex': 2, 'uvIndexTime': 1431799200, 'temperatureMin': 12.51, 'temperatureMinTime': 1431766800, 'temperatureMax': 24.61, 'temperatureMaxTime': 1431799200, 'apparentTemperatureMin': 12.51, 'apparentTemperatureMinTime': 1431766800, 'apparentTemperatureMax': 24.68, 'apparentTemperatureMaxTime': 1431799200}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
136,22.87,0.38,17.8,0.74,partly-cloudy-day,rain,1017.38,Partly Cloudy,22.61,1431874800,3.0,,50.0,20.54,"[{'time': 1431831600, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1431859995, 'sunsetTime': 1431896998, 'moonPhase': 0.99, 'dewPoint': 17.39, 'humidity': 0.86, 'pressure': 1016.37, 'windSpeed': 19.36, 'windBearing': 30, 'cloudCover': 0.57, 'uvIndex': 3, 'uvIndexTime': 1431874800, 'temperatureMin': 15.61, 'temperatureMinTime': 1431853200, 'temperatureMax': 24.81, 'temperatureMaxTime': 1431885600, 'apparentTemperatureMin': 15.75, 'apparentTemperatureMinTime': 1431853200, 'apparentTemperatureMax': 25.09, 'apparentTemperatureMaxTime': 1431885600}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
137,24.56,0.75,20.4,0.8,partly-cloudy-day,rain,1020.29,Mostly Cloudy,24.0,1431961200,2.0,,0.0,18.34,"[{'time': 1431918000, 'summary': 'Mostly cloudy throughout the day.', 'icon': 'partly-cloudy-day', 'sunriseTime': 1431946440, 'sunsetTime': 1431983359, 'moonPhase': 0.03, 'dewPoint': 19.81, 'humidity': 0.89, 'pressure': 1019.03, 'windSpeed': 13.36, 'windBearing': 39, 'cloudCover': 0.78, 'uvIndex': 2, 'uvIndexTime': 1431961200, 'temperatureMin': 19.41, 'temperatureMinTime': 1431950400, 'temperatureMax': 26.02, 'temperatureMaxTime': 1431972000, 'apparentTemperatureMin': 19.92, 'apparentTemperatureMinTime': 1431950400, 'apparentTemperatureMax': 26.59, 'apparentTemperatureMaxTime': 1431972000}]",-34.5934,-60.9462,-3,America/Argentina/Buenos_Aires
